Frame,Nose_x,Nose_y,Nose_vis,LeftEyeInner_x,LeftEyeInner_y,LeftEyeInner_vis,LeftEye_x,LeftEye_y,LeftEye_vis,LeftEyeOuter_x,LeftEyeOuter_y,LeftEyeOuter_vis,RightEyeInner_x,RightEyeInner_y,RightEyeInner_vis,RightEye_x,RightEye_y,RightEye_vis,RightEyeOuter_x,RightEyeOuter_y,RightEyeOuter_vis,LeftEar_x,LeftEar_y,LeftEar_vis,RightEar_x,RightEar_y,RightEar_vis,MouthLeft_x,MouthLeft_y,MouthLeft_vis,MouthRight_x,MouthRight_y,MouthRight_vis,LeftShoulder_x,LeftShoulder_y,LeftShoulder_vis,RightShoulder_x,RightShoulder_y,RightShoulder_vis,LeftElbow_x,LeftElbow_y,LeftElbow_vis,RightElbow_x,RightElbow_y,RightElbow_vis,LeftWrist_x,LeftWrist_y,LeftWrist_vis,RightWrist_x,RightWrist_y,RightWrist_vis,LeftPinkyFinger_x,LeftPinkyFinger_y,LeftPinkyFinger_vis,RightPinkyFinger_x,RightPinkyFinger_y,RightPinkyFinger_vis,LeftIndexFinger_x,LeftIndexFinger_y,LeftIndexFinger_vis,RightIndexFinger_x,RightIndexFinger_y,RightIndexFinger_vis,LeftThumb_x,LeftThumb_y,LeftThumb_vis,RightThumb_x,RightThumb_y,RightThumb_vis,LeftHip_x,LeftHip_y,LeftHip_vis,RightHip_x,RightHip_y,RightHip_vis,LeftKnee_x,LeftKnee_y,LeftKnee_vis,RightKnee_x,RightKnee_y,RightKnee_vis,LeftAnkle_x,LeftAnkle_y,LeftAnkle_vis,RightAnkle_x,RightAnkle_y,RightAnkle_vis,LeftHeel_x,LeftHeel_y,LeftHeel_vis,RightHeel_x,RightHeel_y,RightHeel_vis,LeftToe_x,LeftToe_y,LeftToe_vis,RightToe_x,RightToe_y,RightToe_vis
287,935.0044555664062,449.2034912109375,0.9999621,941.9397583007812,439.4496154785156,0.99990976,946.9713134765625,440.0963439941406,0.99990165,950.6007080078125,440.66302490234375,0.9998977,928.2288818359375,438.51507568359375,0.99990463,923.9067993164062,438.6028747558594,0.9998945,919.6412353515625,438.68475341796875,0.9998876,955.8868408203125,448.374755859375,0.99989605,911.6967163085938,445.47418212890625,0.99988496,942.6084594726562,463.5858459472656,0.99994695,925.1146240234375,462.4205017089844,0.99994075,984.4968872070312,524.3280639648438,0.9999138,874.82080078125,524.4263916015625,0.9998511,994.8233642578125,617.2800903320312,0.9998247,857.4614868164062,617.8596801757812,0.9996458,1006.0808715820312,706.3172607421875,0.9997584,851.9117431640625,703.0894165039062,0.9995627,1011.0730590820312,733.3494873046875,0.99939764,847.82470703125,729.6050415039062,0.99916065,1000.4616088867188,731.060302734375,0.99948263,856.0716552734375,728.445556640625,0.9992175,994.84716796875,721.8322143554688,0.9996513,860.8726806640625,718.6962890625,0.9994363,956.663330078125,698.8076171875,0.9997428,894.5159912109375,699.8748168945312,0.99966466,952.728515625,838.8709716796875,0.99989104,903.9547119140625,838.7081298828125,0.99979335,949.3651123046875,964.625732421875,0.99903023,910.399658203125,964.0048217773438,0.9993687,945.5249633789062,978.7442626953125,0.99770385,918.8544311523438,980.0514526367188,0.99861693,949.4156494140625,1008.6497192382812,0.9921841,892.1361083984375,1009.6251831054688,0.99528164
288,935.5571899414062,449.212158203125,0.9999707,942.470703125,439.5496826171875,0.99992967,947.4631958007812,440.2128601074219,0.99992275,951.0480346679688,440.76800537109375,0.99992037,928.7877807617188,438.6330871582031,0.9999274,924.4681396484375,438.7785949707031,0.99992037,920.099609375,438.90960693359375,0.9999151,956.4135131835938,448.4548034667969,0.99991846,912.3143310546875,445.69927978515625,0.99991715,943.1312255859375,463.6216735839844,0.999956,925.61328125,462.4118957519531,0.99995387,984.9120483398438,524.1569213867188,0.9999151,875.21240234375,523.4901733398438,0.9998776,994.86279296875,617.3350219726562,0.99980587,858.1305541992188,618.4403076171875,0.99964166,1006.2108154296875,705.8486328125,0.9997154,851.8721923828125,703.676513671875,0.99954873,1011.2698974609375,733.4432983398438,0.9993228,848.505126953125,730.343017578125,0.9991441,1001.2085571289062,731.304443359375,0.99940467,857.0396118164062,728.9766845703125,0.99918956,995.6932983398438,722.1123046875,0.9995876,861.641357421875,719.0866088867188,0.99940467,956.3382568359375,698.4761352539062,0.99978,894.5152587890625,699.7089233398438,0.9997305,952.966064453125,838.9513549804688,0.9999076,903.2950439453125,840.1339721679688,0.9998247,950.5811767578125,964.6098022460938,0.99921453,909.924072265625,963.2335205078125,0.9994867,946.6326293945312,978.957275390625,0.9981324,918.7238159179688,979.3409423828125,0.99889696,950.3363037109375,1009.7017211914062,0.9931496,892.060546875,1009.9122924804688,0.9959771
290,934.9385375976562,448.7716064453125,0.9999678,941.967041015625,439.2409973144531,0.99992335,947.4130249023438,439.8469543457031,0.9999151,951.0618286132812,440.4132995605469,0.9999138,928.1751708984375,438.4626770019531,0.99992156,924.1661987304688,438.64447021484375,0.9999151,919.5822143554688,438.8376770019531,0.99990904,956.97900390625,448.29998779296875,0.9999076,912.3060302734375,445.6745300292969,0.99990976,942.631103515625,463.2989196777344,0.99995315,925.2651977539062,462.12548828125,0.9999502,984.9878540039062,524.6204223632812,0.99990535,875.4175415039062,525.1531982421875,0.99987364,994.70263671875,617.3275146484375,0.99980134,856.968505859375,618.0807495117188,0.9996673,1006.447021484375,706.4779052734375,0.9997154,851.759521484375,703.589599609375,0.9995745,1011.791748046875,733.4498291015625,0.99931216,848.3681640625,730.2793579101562,0.99918,1002.307861328125,731.527587890625,0.9994,856.4898681640625,728.8917236328125,0.99923575,996.3495483398438,722.405517578125,0.99959236,861.1805419921875,718.9356689453125,0.999445,957.4470825195312,698.4769287109375,0.9997305,895.3330688476562,699.8389282226562,0.99967754,952.9417114257812,838.2739868164062,0.99989605,903.92041015625,838.5929565429688,0.9998287,949.720458984375,963.978515625,0.9992053,910.5196533203125,963.3583374023438,0.9994887,946.1236572265625,978.0073852539062,0.9981756,919.2094116210938,980.0374755859375,0.9988927,949.1630859375,1009.2633056640625,0.99356186,891.267333984375,1009.4421997070312,0.99605453
291,936.7620849609375,448.8514099121094,0.999972,943.7112426757812,439.2428283691406,0.99992967,948.5256958007812,439.89190673828125,0.99992275,952.1458740234375,440.4379577636719,0.99991965,929.9702758789062,438.4425964355469,0.9999286,925.492431640625,438.63232421875,0.99992216,921.1856689453125,438.8794250488281,0.99991715,957.1141967773438,448.2658386230469,0.9999132,912.8870849609375,445.8276062011719,0.99991584,944.4777221679688,463.18768310546875,0.9999567,926.6460571289062,462.1451721191406,0.9999546,985.7672729492188,524.4425659179688,0.99991107,874.8829345703125,524.0828857421875,0.9998795,995.3563232421875,617.1459350585938,0.9998273,857.2745971679688,618.4760131835938,0.9996898,1006.8594360351562,705.8009643554688,0.9997584,852.0424194335938,703.77197265625,0.99963164,1012.1396484375,733.2300415039062,0.9994093,848.3623046875,730.55517578125,0.99929583,1002.4613647460938,731.1788330078125,0.9994766,856.939208984375,729.6227416992188,0.9993333,996.756591796875,721.8535766601562,0.99964166,861.126220703125,719.820068359375,0.9995178,957.0274047851562,699.3592529296875,0.99980897,894.1148071289062,699.9664306640625,0.99977654,954.1024169921875,838.6761474609375,0.99992275,903.6563110351562,839.9104614257812,0.9998523,950.7162475585938,963.12158203125,0.99937123,911.0827026367188,961.4931640625,0.9995695,946.5870361328125,977.1519165039062,0.99850464,919.7093505859375,976.9231567382812,0.9990746,952.2290649414062,1009.6027221679688,0.99415743,893.4407348632812,1009.274169921875,0.99635005
293,936.3198852539062,448.4642639160156,0.99996805,943.2846069335938,438.8890380859375,0.99992156,948.30908203125,439.6649169921875,0.9999138,952.026123046875,440.35992431640625,0.99990976,929.6831665039062,437.9949035644531,0.99992156,925.3429565429688,438.1512145996094,0.9999151,920.9204711914062,438.3136901855469,0.99991035,957.4808959960938,448.61322021484375,0.9999039,913.0084838867188,445.6119079589844,0.9999125,943.8328247070312,462.8934020996094,0.99995315,926.284912109375,461.8824462890625,0.99995244,986.1027221679688,525.0715942382812,0.99990463,875.2738037109375,523.5629272460938,0.99988496,996.2735595703125,617.9324340820312,0.99981767,857.4229736328125,618.0164184570312,0.99969935,1009.0992431640625,706.4228515625,0.99970406,851.5599365234375,703.4052124023438,0.9996111,1013.1897583007812,733.5092163085938,0.99927634,848.35791015625,730.0951538085938,0.9992387,1005.4534301757812,731.9087524414062,0.9993563,856.5496215820312,728.5692749023438,0.9992848,999.7291870117188,722.8831176757812,0.99955755,861.1015625,718.7439575195312,0.9994766,958.1434936523438,699.200439453125,0.99978346,895.4650268554688,700.86376953125,0.99973875,954.3599243164062,839.1403198242188,0.9999069,903.8926391601562,839.0341796875,0.99983394,949.5313720703125,964.5728149414062,0.9992267,909.97314453125,962.6744995117188,0.9994746,944.894287109375,978.6817016601562,0.9981541,918.1177978515625,978.3497924804688,0.9988575,950.09716796875,1008.8865356445312,0.9931229,893.3687744140625,1008.7216186523438,0.99584997
294,936.8209838867188,448.45263671875,0.9999678,943.8265991210938,438.7667236328125,0.99991846,948.638427734375,439.52435302734375,0.9999083,952.3062744140625,440.1463317871094,0.99990535,930.0721435546875,437.7974853515625,0.99991775,925.5704956054688,437.96807861328125,0.99991107,921.2985229492188,438.1329650878906,0.9999069,957.4629516601562,448.2100524902344,0.9998977,912.959716796875,445.4057922363281,0.99990535,944.4173583984375,462.8204345703125,0.99994695,926.7691040039062,461.7662658691406,0.99994564,986.2606201171875,524.5088500976562,0.9998859,875.4169921875,523.8839111328125,0.99986124,996.0820922851562,617.184814453125,0.9997868,857.140380859375,618.1627807617188,0.99966073,1008.313720703125,704.9168090820312,0.9996971,851.9786987304688,702.9249877929688,0.9995627,1013.3021240234375,732.6080932617188,0.99926203,847.9134521484375,729.9876098632812,0.9991441,1004.664794921875,730.8516845703125,0.9993538,856.4221801757812,728.7577514648438,0.9992022,998.9457397460938,721.6492309570312,0.9995523,860.7919311523438,718.984619140625,0.9994253,956.9212036132812,698.8984985351562,0.9997428,894.3829956054688,699.6593017578125,0.9997305,954.7753295898438,839.2384643554688,0.9998859,902.9706420898438,839.6578369140625,0.9998233,950.7588500976562,964.2643432617188,0.99916065,910.8165283203125,964.3876342773438,0.9994253,946.6314697265625,978.6950073242188,0.9979888,919.54296875,980.5780029296875,0.9987356,954.84375,1009.4259033203125,0.9923044,893.3456420898438,1011.3159790039062,0.9950177
296,937.8966674804688,448.7511291503906,0.9999727,945.0202026367188,439.2528076171875,0.9999318,949.5878295898438,439.9687194824219,0.99992394,953.1995849609375,440.5311584472656,0.99992156,931.33642578125,438.1645202636719,0.9999318,926.6981201171875,438.272216796875,0.99992514,922.5769653320312,438.4070739746094,0.99992037,958.189697265625,448.56817626953125,0.99991584,913.9917602539062,445.3166198730469,0.99992037,945.3228759765625,463.1775817871094,0.9999573,927.666015625,461.97576904296875,0.99995637,986.2720947265625,524.9449462890625,0.9999076,876.1856079101562,523.9198608398438,0.9998832,996.5814819335938,617.4931640625,0.9998148,857.7789916992188,618.0794067382812,0.9996898,1008.5568237304688,705.2679443359375,0.9997086,851.36376953125,703.53271484375,0.9996049,1013.0554809570312,732.5150756835938,0.99929035,848.3135986328125,730.41552734375,0.9992267,1005.3016357421875,730.8269653320312,0.9993761,856.6722412109375,729.1005249023438,0.9992792,999.389404296875,721.8388671875,0.99957114,861.2003784179688,719.064208984375,0.9994766,957.8587036132812,698.6284790039062,0.9997428,895.3512573242188,700.2032470703125,0.9996923,953.3922119140625,839.2025146484375,0.9998894,904.2098388671875,838.71533203125,0.9998104,949.520751953125,964.9296264648438,0.99913067,910.5264282226562,965.1298828125,0.99940693,946.054931640625,979.32958984375,0.997917,918.93212890625,982.0220947265625,0.9986853,949.02685546875,1008.336669921875,0.9928786,891.1017456054688,1010.0508422851562,0.99549675
297,937.886962890625,447.7596435546875,0.99996734,944.8892822265625,437.889892578125,0.99991584,949.7305908203125,438.5611267089844,0.9999069,953.4147338867188,439.0802001953125,0.9999008,931.091552734375,437.09326171875,0.99991846,926.6397094726562,437.28466796875,0.9999138,922.3499145507812,437.4643859863281,0.99990976,958.7437133789062,446.7582702636719,0.9998945,914.53955078125,444.7250061035156,0.9999125,945.5858154296875,461.9327087402344,0.9999521,927.7897338867188,461.1160583496094,0.9999528,988.4771118164062,522.6257934570312,0.9998876,876.6593017578125,521.9090576171875,0.9998902,997.5116577148438,616.0890502929688,0.99978,859.1272583007812,615.6033325195312,0.99971086,1009.5736083984375,705.7071533203125,0.99967504,853.1978759765625,701.8903198242188,0.99963593,1013.5048828125,731.978271484375,0.9992206,849.2015991210938,728.3046264648438,0.9992679,1006.0407104492188,730.50439453125,0.9993148,857.841796875,727.2119140625,0.9993148,1000.2362670898438,721.7684326171875,0.9995272,861.9349365234375,717.7388916015625,0.9995103,959.4234008789062,696.8784790039062,0.9997086,896.3248901367188,697.705078125,0.99971086,956.3318481445312,837.9627685546875,0.99986017,905.1070556640625,837.1309204101562,0.9997981,950.4445190429688,963.6743774414062,0.99906737,911.0886840820312,963.0037841796875,0.9993513,945.57177734375,978.0690307617188,0.9978677,919.1917724609375,979.2976684570312,0.9986223,953.2100219726562,1006.4693603515625,0.9924521,895.9730834960938,1008.67822265625,0.9951514
299,936.0949096679688,449.1967468261719,0.9999683,943.1587524414062,439.83233642578125,0.99992037,948.7252197265625,440.35211181640625,0.9999145,952.479736328125,440.849853515625,0.99990976,929.6223754882812,438.9156188964844,0.99992037,925.642822265625,438.9495849609375,0.9999138,920.552001953125,439.07342529296875,0.99990904,957.3311767578125,448.30999755859375,0.99990463,913.1106567382812,445.2869873046875,0.9999069,943.3614501953125,463.922607421875,0.9999517,926.4720458984375,462.4729919433594,0.9999509,986.2626953125,523.9661254882812,0.9999069,873.952880859375,524.75,0.99987066,996.0015258789062,615.07080078125,0.99982053,856.7216796875,618.376953125,0.9996699,1008.4345703125,703.9962768554688,0.9997508,851.1688842773438,702.0955810546875,0.9996111,1013.7970581054688,731.4259643554688,0.9994,848.2175903320312,728.8114013671875,0.99925333,1003.7195434570312,729.35400390625,0.99947256,856.0927124023438,727.5543212890625,0.9993094,998.1692504882812,720.313720703125,0.9996402,860.1908569335938,717.689453125,0.99950445,957.6084594726562,699.2418212890625,0.9997658,895.340576171875,700.6400756835938,0.9997347,954.4534912109375,839.5550537109375,0.99990904,903.7960815429688,840.43896484375,0.99984527,950.2686157226562,962.7896728515625,0.9992505,911.3070068359375,962.5709228515625,0.99950635,945.7310791015625,977.1958618164062,0.998259,919.2384033203125,978.718505859375,0.9989434,954.09130859375,1008.274658203125,0.993255,892.0804443359375,1009.3743896484375,0.9957684
302,936.8389282226562,448.250732421875,0.9999646,943.8433837890625,438.5830078125,0.9999083,948.6320190429688,439.28411865234375,0.9998977,952.2601928710938,439.86480712890625,0.99989283,930.0619506835938,437.83160400390625,0.9999118,925.5271606445312,438.0272216796875,0.9999069,921.2711791992188,438.2289733886719,0.99990237,957.23876953125,447.83477783203125,0.9998822,912.9515380859375,445.31201171875,0.9999069,944.705810546875,462.7797546386719,0.9999453,926.782958984375,461.727783203125,0.9999473,986.1868286132812,524.3984375,0.9998822,874.6932373046875,523.142578125,0.9998876,994.6006469726562,616.4298095703125,0.9997677,856.0032958984375,616.8697509765625,0.9996923,1006.8753662109375,704.2210083007812,0.9996699,850.8781127929688,701.1221313476562,0.9996259,1011.520751953125,731.333740234375,0.9992267,847.090087890625,728.2123413085938,0.99926203,1002.3916625976562,728.9364624023438,0.99932814,855.3052368164062,727.02685546875,0.9993094,997.0609130859375,720.1284790039062,0.99953806,859.7662963867188,717.5562744140625,0.9995103,956.4669189453125,697.470947265625,0.99966466,893.588134765625,698.309326171875,0.99967504,953.4159545898438,839.0071411132812,0.9998535,903.1094360351562,838.9927368164062,0.9997868,950.101318359375,965.0390625,0.99903405,911.042724609375,966.0808715820312,0.99936384,946.56396484375,979.9054565429688,0.9978173,919.07080078125,982.8756103515625,0.9986223,952.9396362304688,1008.4899291992188,0.99253935,893.4330444335938,1011.5296020507812,0.9952448
303,937.3076171875,449.7880859375,0.99997044,944.2323608398438,440.31280517578125,0.99992573,949.0829467773438,440.829345703125,0.99992037,952.5562133789062,441.3056945800781,0.9999151,930.445556640625,439.4377746582031,0.99992573,925.9723510742188,439.51141357421875,0.99991965,921.66552734375,439.6559143066406,0.9999138,957.4083862304688,448.6095886230469,0.9999138,913.10498046875,445.98394775390625,0.99991584,944.7816772460938,464.1849060058594,0.99995995,927.243896484375,462.8910827636719,0.9999577,984.96044921875,523.7813110351562,0.9999274,874.6635131835938,523.7464599609375,0.9998945,994.68212890625,615.5948486328125,0.9998499,855.1487426757812,617.765625,0.99972194,1005.6091918945312,703.9421997070312,0.99978846,849.5867919921875,703.0469970703125,0.99963737,1010.5438842773438,731.3203735351562,0.9994766,847.3406372070312,729.6880493164062,0.99928194,1000.6732177734375,729.0731811523438,0.99954873,855.8442993164062,728.243408203125,0.99933845,995.0352783203125,720.0494995117188,0.9996923,859.5103759765625,718.4193115234375,0.9995272,956.8350830078125,697.8283081054688,0.9997584,894.58251953125,699.0478515625,0.9996947,953.0589599609375,838.00927734375,0.9998945,904.0946044921875,838.060546875,0.9998074,949.2269287109375,964.7621459960938,0.9990746,910.18310546875,963.9554443359375,0.99936384,944.7063598632812,980.4953002929688,0.9978258,917.6388549804688,981.0194702148438,0.9986223,951.3660888671875,1007.4146118164062,0.99262565,893.2014770507812,1009.0775146484375,0.99549675
305,936.031494140625,449.6138916015625,0.9999641,942.8535766601562,439.9855041503906,0.9999145,947.771484375,440.5607604980469,0.9999083,951.3046875,441.0633544921875,0.99990535,929.1939697265625,439.28466796875,0.9999118,924.812744140625,439.4842529296875,0.9999039,920.4691162109375,439.7129821777344,0.9998969,956.52197265625,448.697265625,0.99990237,912.3253173828125,446.28375244140625,0.99989843,943.6123657226562,463.93402099609375,0.9999517,926.0037841796875,462.7096252441406,0.99994814,984.8356323242188,524.5266723632812,0.9999263,873.9521484375,523.667236328125,0.9998795,993.9047241210938,616.2030029296875,0.99983656,855.24755859375,617.1815795898438,0.9996898,1005.5742797851562,704.8148193359375,0.9997603,850.0050048828125,701.8372802734375,0.99960643,1010.91796875,732.1990356445312,0.99940693,846.7796020507812,728.5300903320312,0.99923575,1000.2208251953125,729.7300415039062,0.9994887,855.1085205078125,727.3580932617188,0.99928755,994.7687377929688,720.5119018554688,0.99965405,859.25048828125,717.7210083007812,0.99949074,955.5425415039062,698.7376098632812,0.9997731,892.81103515625,699.013671875,0.9997086,952.6399536132812,839.2031860351562,0.99991846,902.8594360351562,840.5149536132812,0.99983525,949.8706665039062,964.1248168945312,0.9991704,909.647705078125,964.1016845703125,0.99948066,946.384033203125,978.5008544921875,0.9980276,918.4976806640625,980.2064819335938,0.99884856,950.0926513671875,1009.7568359375,0.9928231,890.424072265625,1009.7749633789062,0.99580115
307,935.899658203125,449.41363525390625,0.99996233,942.6852416992188,440.1544494628906,0.99990463,947.8016967773438,440.7440490722656,0.9998969,951.2661743164062,441.3035583496094,0.999892,929.22705078125,439.28216552734375,0.9999039,925.0044555664062,439.3664245605469,0.99989605,920.7308349609375,439.50286865234375,0.9998876,956.0985107421875,448.7975158691406,0.9998876,912.6297607421875,445.8740234375,0.99988675,943.189208984375,463.707763671875,0.99994934,926.0123901367188,462.33074951171875,0.99994695,984.0485229492188,524.7572631835938,0.9999083,873.7901611328125,523.904541015625,0.9998623,992.9181518554688,616.5850830078125,0.99983776,854.7721557617188,617.4910278320312,0.99968743,1003.9237060546875,705.2261962890625,0.9997546,849.0206909179688,703.0139770507812,0.9995908,1008.314208984375,732.1902465820312,0.99937856,846.2852783203125,729.7102661132812,0.9991928,998.6896362304688,729.9589233398438,0.9994622,854.8878173828125,728.5524291992188,0.99924755,993.3971557617188,721.092041015625,0.99963164,858.6439208984375,718.5628051757812,0.99945575,955.1731567382812,697.8213500976562,0.99977654,893.588134765625,699.3264770507812,0.99969935,952.494873046875,836.222412109375,0.99990165,902.8356323242188,837.171875,0.9998134,951.0848999023438,965.0904541015625,0.9990226,910.6165161132812,963.92041015625,0.9993411,947.8005981445312,979.8984985351562,0.99766773,918.2696533203125,980.4295654296875,0.99856746,951.4691772460938,1007.1560668945312,0.9921233,895.3184204101562,1008.0221557617188,0.9951325
308,935.8759155273438,448.8016357421875,0.99995804,942.7200317382812,439.3002624511719,0.99989605,947.4925537109375,440.1053161621094,0.9998876,950.9991455078125,440.7322998046875,0.99988043,929.279541015625,438.1520690917969,0.9998945,924.7763061523438,438.2498779296875,0.9998859,920.6309814453125,438.3195495605469,0.9998785,955.8345336914062,448.5198974609375,0.9998766,912.1683349609375,445.16302490234375,0.9998785,943.2178955078125,463.2522888183594,0.99994266,925.7266845703125,461.8435974121094,0.9999398,983.73583984375,524.9368286132812,0.9999031,873.0277099609375,523.4585571289062,0.99986446,993.0092163085938,617.6618041992188,0.9998104,854.7313842773438,616.8578491210938,0.9996699,1003.86279296875,705.6871948242188,0.9997584,849.160400390625,702.3001098632812,0.9996259,1009.0293579101562,732.6048583984375,0.9994093,845.7119750976562,728.956787109375,0.9992679,998.5765380859375,730.1641845703125,0.9994887,854.1165771484375,728.0215454101562,0.99932015,992.8571166992188,721.066162109375,0.99965405,858.3128662109375,718.2305297851562,0.9995159,954.72412109375,697.2073364257812,0.9997131,892.4557495117188,698.1180419921875,0.99966466,951.8451538085938,837.015869140625,0.9998666,902.9692993164062,838.2611083984375,0.9997868,949.0889892578125,964.2696533203125,0.9989309,909.6070556640625,964.3727416992188,0.9993148,944.8093872070312,979.5304565429688,0.9975656,917.8770751953125,981.09619140625,0.9985221,949.575439453125,1006.9896850585938,0.9916196,890.4441528320312,1009.68017578125,0.9950563
309,936.1913452148438,449.3264465332031,0.9999652,942.7171630859375,440.1820068359375,0.99991107,947.232666015625,440.7441101074219,0.9999031,950.6098022460938,441.1969909667969,0.9998977,929.347412109375,439.0137023925781,0.99990976,924.6071166992188,439.0323486328125,0.99990237,920.6458129882812,439.1256103515625,0.9998945,954.5000610351562,448.31085205078125,0.9998952,911.6806030273438,445.5387878417969,0.9998945,943.3222045898438,463.6626281738281,0.9999517,925.8983764648438,461.9822998046875,0.99994814,982.5528564453125,524.1534423828125,0.9999138,872.86767578125,525.2361450195312,0.9998697,992.130859375,616.1766967773438,0.99984527,854.1142578125,618.5626831054688,0.9997017,1003.333984375,704.5860595703125,0.9998074,848.2337646484375,704.256103515625,0.9996402,1008.9469604492188,731.7575073242188,0.9995197,846.0490112304688,730.6629028320312,0.99930406,998.369873046875,729.5421142578125,0.9995876,854.7046508789062,729.6157836914062,0.99935883,992.342041015625,720.3851318359375,0.9997154,858.2831420898438,719.8334350585938,0.99954,955.5604248046875,697.8056640625,0.9997508,893.3844604492188,699.2041015625,0.99969935,953.2088012695312,837.7804565429688,0.99989367,903.670654296875,837.585205078125,0.99981624,949.4268798828125,963.856689453125,0.9991441,910.1466064453125,963.5557250976562,0.9993905,944.6066284179688,978.8577270507812,0.997981,917.9451293945312,979.5645141601562,0.99866986,951.9677124023438,1007.1923828125,0.99304235,894.9609375,1008.1965942382812,0.99554896
311,934.3642578125,449.6368408203125,0.9999635,941.210205078125,439.8646545410156,0.9999118,945.9757080078125,440.4493103027344,0.9999039,949.4539184570312,440.8975830078125,0.9999001,927.678466796875,438.874267578125,0.99990976,923.1968994140625,438.95538330078125,0.9999008,919.2483520507812,438.9962158203125,0.9998969,954.4093017578125,448.11102294921875,0.99989605,910.7718505859375,445.3590393066406,0.9998969,941.671875,463.81829833984375,0.9999461,924.25,462.33404541015625,0.9999435,982.8095703125,524.168701171875,0.9999069,872.43115234375,523.5953369140625,0.99986863,991.8931884765625,616.9239501953125,0.999795,854.4224853515625,617.0838012695312,0.99966073,1002.2718505859375,706.5669555664062,0.9997063,848.7427978515625,701.8533325195312,0.9995627,1008.3901977539062,733.34521484375,0.99929583,845.4127807617188,728.5325927734375,0.99915075,997.9691162109375,731.4672241210938,0.9993857,853.568603515625,727.7846069335938,0.9992084,992.146484375,722.3346557617188,0.9995778,857.7704467773438,718.0888061523438,0.9994253,953.8306884765625,698.0563354492188,0.99972624,891.7355346679688,699.1522827148438,0.99966466,951.325439453125,839.0096435546875,0.99989605,901.5219116210938,840.7454223632812,0.99980897,950.325927734375,964.2404174804688,0.99910307,910.3704223632812,963.8204345703125,0.9994185,946.5457763671875,978.9767456054688,0.99788433,919.0628051757812,980.1727905273438,0.9987453,951.6111450195312,1008.7559204101562,0.9923934,891.27392578125,1009.8706665039062,0.9954615
313,934.6866455078125,449.3522644042969,0.99996626,940.9583740234375,439.8240051269531,0.9999138,945.8646240234375,440.3450927734375,0.9999069,949.2335205078125,440.8091125488281,0.99990165,927.66357421875,439.1149597167969,0.99991775,923.3223876953125,439.2403869628906,0.99990976,919.2568969726562,439.4287414550781,0.9999083,953.5470581054688,447.9203796386719,0.9998952,910.5989990234375,445.8472900390625,0.9999069,941.9755859375,463.46405029296875,0.99995315,924.6862182617188,462.1363220214844,0.99995244,982.6494750976562,524.0717163085938,0.9999069,871.8594970703125,523.8553466796875,0.9998902,991.2684326171875,617.0302734375,0.99982184,853.0789184570312,617.1344604492188,0.9997305,1002.3256225585938,707.2774658203125,0.9997658,847.4319458007812,702.802734375,0.99968004,1006.97705078125,733.9509887695312,0.9994429,844.63427734375,729.4324340820312,0.99937856,997.0117797851562,731.3717041015625,0.99950826,853.0751342773438,727.8624267578125,0.9994116,991.352783203125,722.3355102539062,0.99966466,856.9356689453125,718.083740234375,0.99958104,953.2923583984375,696.6761474609375,0.9997367,891.8505249023438,698.21533203125,0.99972194,951.5276489257812,834.77392578125,0.99989605,902.1010131835938,837.1401977539062,0.9998287,950.3019409179688,962.7279663085938,0.99932015,910.1790161132812,964.8983764648438,0.9995159,946.1356201171875,976.0213623046875,0.9984633,917.7732543945312,981.4143676757812,0.99895966,952.1942749023438,1007.3036499023438,0.9947391,894.4536743164062,1009.511474609375,0.99644804
314,935.4259033203125,449.24560546875,0.99995995,942.0827026367188,439.66082763671875,0.9998977,946.4098510742188,440.1897277832031,0.99988854,949.8971557617188,440.572998046875,0.99988496,928.5966186523438,438.4990234375,0.9998969,923.7617797851562,438.4490661621094,0.9998894,919.80126953125,438.44183349609375,0.9998822,953.4342651367188,447.6780090332031,0.9998785,910.4332885742188,444.78790283203125,0.9998785,942.5184326171875,463.6360168457031,0.9999461,924.94384765625,461.8498840332031,0.9999443,981.5406494140625,523.2208862304688,0.99991035,870.6848754882812,523.88623046875,0.99986017,990.6384887695312,615.4495849609375,0.99984765,852.2896728515625,617.92626953125,0.9996971,1001.753662109375,704.70751953125,0.99979013,847.0936279296875,703.0087280273438,0.9996513,1007.5501098632812,731.9852294921875,0.9994746,844.4890747070312,729.6386108398438,0.9993175,996.9900512695312,729.7713012695312,0.99954176,852.95458984375,728.6712036132812,0.99935883,991.0974731445312,720.538330078125,0.99968743,856.77197265625,718.684326171875,0.99954176,954.425048828125,698.18701171875,0.99978846,891.6380615234375,699.3153076171875,0.9997241,953.0079956054688,838.300537109375,0.9999138,902.8016357421875,837.6386108398438,0.9998287,950.3203125,963.8776245117188,0.9992175,909.9595947265625,962.9535522460938,0.99947864,946.2574462890625,978.4210815429688,0.99812514,917.7669067382812,979.1471557617188,0.998862,952.06640625,1007.3106689453125,0.9933072,894.2235107421875,1008.2867431640625,0.9960083
